0,50.0,0.013560694456100465
1,50.0,0.013463795185089111
2,50.0,0.013431437611579895
3,50.0,0.012997689843177795
4,50.0,0.012894691228866577
5,50.0,0.012883172631263732
6,50.0,0.012203699946403503
7,50.0,0.012191245555877686
8,50.0,0.012252484560012817
9,50.0,0.012013372778892518
10,50.0,0.01198573648929596
11,50.0,0.01179272472858429
12,50.0,0.01110400140285492
13,50.0,0.011303339004516601
14,50.0,0.011338222622871399
15,50.0,0.010845925807952881
16,50.0,0.011319153904914857
17,50.0,0.010884057283401489
18,50.0,0.010615270137786865
19,50.0,0.011127390861511231
20,50.0,0.010651892423629761
21,50.0,0.01098860502243042
22,50.0,0.010400025248527527
23,50.0,0.01047007441520691
24,50.0,0.010271127223968507
25,50.0,0.009771327078342438
26,50.0,0.009884412586688995
27,50.0,0.009567450881004334
28,50.0,0.009734326601028442
29,50.0,0.009518431425094604
30,50.0,0.00988053560256958
31,50.0,0.009447298645973205
32,50.0,0.009452438950538634
33,50.0,0.009336761832237243
34,50.0,0.009039237201213836
35,50.0,0.009514930844306945
36,50.0,0.009212020635604858
37,50.0,0.00886633425951004
38,50.0,0.009097238481044769
39,50.0,0.009405006766319274
40,50.0,0.009032776653766632
41,50.0,0.008735947906970978
42,50.0,0.008602273166179657
43,50.0,0.008974096477031708
44,50.0,0.008628551363945008
45,50.0,0.00850022554397583
46,50.0,0.008522379398345947
47,50.0,0.008316286802291871
48,50.0,0.008261364698410035
49,50.0,0.008335048854351044
50,50.0,0.008210874795913696
51,50.0,0.00860195815563202
52,50.0,0.008556638956069946
53,50.0,0.008477590680122375
54,50.0,0.008243965804576875
55,50.0,0.00817196637392044
56,50.0,0.008232633769512176
57,50.0,0.007860027551651001
58,50.0,0.00805554211139679
59,50.0,0.007640239596366882
60,50.0,0.007565503120422363
61,50.0,0.007459959387779236
62,50.0,0.00834332436323166
63,50.0,0.007838633358478547
64,50.0,0.008098080456256866
65,50.0,0.007587877810001373
66,50.0,0.0074142470955848696
67,50.0,0.007807551920413971
68,50.0,0.007672581970691681
69,50.0,0.0077684116363525395
70,50.0,0.00741032361984253
71,50.0,0.007340300679206848
72,50.0,0.0072120711207389835
73,50.0,0.0077034860849380495
74,50.0,0.007884885966777801
75,50.0,0.007415151000022888
76,50.0,0.007384212613105774
77,50.0,0.007097378373146057
78,50.0,0.007389867901802063
79,50.0,0.006907558143138886
80,50.0,0.007592461705207824
81,50.0,0.006718486547470093
82,50.0,0.0071845743060112
83,50.0,0.006949845254421234
84,50.0,0.00725165605545044
85,50.0,0.007134089469909668
86,50.0,0.0071801674365997315
87,50.0,0.006954768002033234
88,50.0,0.006904934644699097
89,50.0,0.006904307305812835
90,50.0,0.0069500720500946045
91,50.0,0.006917701363563538
92,50.0,0.006865482330322265
93,50.0,0.006781949102878571
94,50.0,0.006570854187011719
95,50.0,0.006637762188911438
96,50.0,0.006398450434207916
97,50.0,0.006076429784297943
98,50.0,0.006610394120216369
99,50.0,0.006962226927280426
100,50.0,0.0065600407123565675
101,50.0,0.0064637154340744015
102,50.0,0.00681263417005539
103,50.0,0.006749095022678375
104,50.0,0.0064953029155731205
105,50.0,0.006874925792217255
106,50.0,0.007244603335857391
107,50.0,0.006934588253498078
108,50.0,0.007052580416202545
109,50.0,0.006716446876525879
110,50.0,0.007061241865158081
111,50.0,0.00704059362411499
112,50.0,0.007190720736980438
113,50.0,0.006846364736557007
114,50.0,0.0073260036110877995
115,50.0,0.007040928304195404
116,50.0,0.006656782329082489
117,50.0,0.00750111073255539
118,50.0,0.006572228670120239
119,50.0,0.007137102484703064
120,50.0,0.00666131854057312
121,50.0,0.007169377505779267
122,50.0,0.007221485078334808
123,50.0,0.007160556614398956
124,50.0,0.00672548234462738
125,50.0,0.007082750201225281
126,50.0,0.007698196768760681
127,50.0,0.007321571409702301
128,50.0,0.007298401594161987
129,50.0,0.006832219362258911
